위도,경도,기관명
128.5246771,35.89805368,문주마을건너
128.5444223,35.90874882,매천화성파크드림
128.5446921,35.90855717,매천센트럴파크앞
128.5423117,35.90425167,농산물도매시장건너
128.54168,35.904205,농산물도매시장앞
128.542175,35.90952333,매천성당건너1
128.5252783,35.91053667,대구국제사격장
128.53983,35.89594833,매천대교2
128.5096983,35.89888833,e편한세상대구금호건너
128.5095583,35.899555,e편한세상대구금호앞
128.5218017,35.89627,금호119안전센터앞
128.5171333,35.8976,금호천년나무1단지동편건너
128.5140157,35.90172987,사수초등학교건너
128.5141167,35.90156667,사수초등학교앞
128.517745,35.89700333,베네딕도수녀원건너
128.52244,35.89666833,금호119안전센터건너
128.5427467,35.91274,매천역1
128.545455,35.90391167,매천시장역1
128.5454117,35.903765,매천시장역2
128.5478283,35.89756167,팔달역1
128.5411445,35.89637042,매천대교3
128.510122,35.89716882,금호서한이다음아파트앞
128.5117612,35.89690852,금호서한이다음아파트건너
128.5147895,35.897338,금호천년나무1단지앞
128.5148698,35.89714518,금호천년나무1단지건너
128.5096267,35.896505,금호지구종점(시내방향)
128.5093971,35.8963754,금호지구종점(종점방향)
128.5164203,35.89879675,금호천년나무1단지동편
128.5187029,35.89717848,베네딕도수녀원
128.5094829,35.89775175,금호천년나무8단지앞
128.5266282,35.90210477,문주마을1
128.526298,35.90154855,문주마을2
128.5414152,35.93642082,한국도로공사건너
128.5408975,35.93615498,한국도로공사앞
128.5418963,35.9388943,칠곡한라타운앞
128.541566,35.93958232,칠곡한라타운건너
128.5425932,35.94245215,관음변전소2
128.5421412,35.94218643,관음변전소1
128.544814,35.933797,칠곡서한맨션앞
128.5415375,35.93402595,칠곡IC 1
128.5444495,35.93483003,칠곡서한맨션
128.544351,35.93457332,한양수정아파트
128.544467,35.93974158,관음공영주차장앞
128.5443266,35.9387081,관음농협앞
128.545025,35.94337538,관음어린이집
128.5468932,35.94500762,관음동행정복지센터건너
128.5446436,35.94617033,양지마을앞
128.5450867,35.94614,양지마을건너
128.5449463,35.94274418,관음중학교(북편)
128.5464322,35.94480767,관음동행정복지센터앞
128.546251,35.93350837,북구어울아트센터앞
128.5419033,35.94184167,관음변전소3
128.541835,35.94202,관음변전소4
128.557601,35.93155222,한국농어촌공사앞
128.5606665,35.9313161,칠곡화성타운건너
128.560272,35.92887362,칠곡청구타운앞
128.557899,35.92701608,구암초등학교앞
128.5591086,35.92761552,구암초등학교건너
128.5557242,35.9253335,구암가구골목1
128.5567181,35.9257839,구암가구골목2
128.551442,35.9252548,구암역(운전면허시험장)1
128.5514327,35.92512105,구암역(운전면허시험장)2
128.5664701,35.94263382,강북소방서건너
128.563392,35.93148478,운암지공원1
128.566019,35.93414927,부영7단지앞
128.5663312,35.93427917,부영7단지건너
128.5683367,35.938525,그린빌4단지건너
128.5674908,35.93768322,그린빌4단지앞
128.5653358,35.93660308,그린빌4단지
128.5646526,35.93614512,운암초등학교앞
128.5647289,35.93629028,운암초등학교건너
128.5628098,35.93792722,부영3단지
128.5654424,35.94382483,강북경찰서앞
128.5648192,35.94143363,칠곡그린빌3차건너
128.5647626,35.94131308,칠곡그린빌3차앞
128.5703652,35.94319298,칠곡그린빌5단지건너
128.5697769,35.94058687,화성그랜드앞
128.5703846,35.94084245,화성그랜드건너
128.5657958,35.93907728,강북중학교건너
128.5637209,35.94302652,칠곡그린파크2
128.5656751,35.93926907,강북중학교앞
128.5663204,35.94267187,강북소방서앞
128.5623478,35.93554357,부영5단지
128.5612885,35.92997357,칠곡청구타운건너
128.56476,35.931845,운암지공원2
128.5553817,35.93178333,칠곡운암역1
128.5563916,35.956236,경상북도인재개발원2
128.5582445,35.95674522,경상북도농업인회관
128.5572949,35.95656192,경상북도인재개발원1
128.5600167,35.95732495,경북농업기술원앞
128.5775128,35.94976433,칠곡주공그린빌1단지건너
128.5773133,35.94944667,칠곡주공그린빌1단지앞
128.5738728,35.94755842,보병50사단앞
128.5746683,35.94781883,보병50사단건너
128.5887703,35.9691835,도남동(종점)
128.5642669,35.9455895,칠곡부영1단지
128.5654183,35.94404493,강북경찰서건너
128.566546,35.94645873,학남초등학교앞
128.56636,35.94659765,학남초등학교건너
128.5694636,35.9467031,학남고등학교앞
128.5694747,35.94683507,학남고등학교건너
128.5798736,35.94782405,국우동현대아파트앞
128.5738683,35.94382438,북구구민운동장앞
128.5739706,35.94362762,북구구민운동장건너
128.5702509,35.94341542,칠곡그린빌5단지앞
128.584027,35.9614527,도남동
128.5800133,35.94775517,국우동현대아파트건너
128.5606143,35.9597854,칠곡경대병원역
128.555759,35.95951683,팔거교
128.5642122,35.95489535,칠곡경북대병원정문건너
128.5644215,35.95493655,칠곡경북대병원정문앞
128.566736,35.94486477,칠곡그린빌6단지건너
128.5669283,35.94493667,칠곡그린빌6단지앞
128.5700388,35.9513344,학정청아람1
128.567926,35.95444177,학정청아람2
128.5662961,35.95749248,칠곡경북대병원건너(50사단)
128.56075,35.95689863,경북농업기술원건너
128.5864425,35.9648388,도남지
128.5658683,35.95746167,칠곡경북대병원
128.5658217,35.95611833,칠곡경북대병원후문앞
128.5651272,35.95089915,근로복지공단대구병원앞
128.5657683,35.95426667,학정청아람건너
128.5657983,35.95362833,학정청아람앞
128.5653133,35.95101167,근로복지공단대구병원건너
128.564735,35.94813667,한라하우젠트
128.56063,35.96015667,칠곡경대병원역건너
128.580315,35.94904333,국우동현대아파트건너2
128.564565,35.94838333,한라하우젠트건너
128.5585183,35.96152,북구 동호동(종점)2(서리지입구)
128.5585717,35.96114667,북구 동호동(종점)1
128.5599633,35.96059333,칠곡경대병원역건너2
128.5840867,35.95494667,도남5
128.5843917,35.954925,도남6
128.5835233,35.952485,도남3
128.5838667,35.95250667,도남4
128.5831133,35.94976,도남1
128.5834583,35.94985833,도남2
128.582185,35.95501667,대구국제고등학교앞
128.5824733,35.95580167,대구국제고등학교건너
128.579575,35.95162167,도남11
128.579705,35.95150333,도남12
128.5818417,35.952645,도남13
128.5820333,35.95266667,도남14
128.5544933,35.96289667,동호마을건너
128.5544567,35.96314,동호마을앞
128.5856483,35.95799333,도남7
128.5859217,35.95786833,도남8
128.5874633,35.960545,도남9
128.5877733,35.960405,도남10
128.5650823,35.89112503,팔달신시장2
128.5669632,35.89221487,노원119안전센터앞
128.5665624,35.89227032,노원119안전센터건너
128.5707463,35.89438573,한국로봇산업진흥원건너
128.5725218,35.89569152,한국로봇산업진흥원앞
128.5745048,35.8965426,국민은행3공단지점건너
128.5756238,35.89747447,국민은행3공단지점앞
128.578965,35.90189,노원네거리(대구은행앞)
128.5779441,35.89489213,침산동화타운건너
128.5769609,35.89144692,노원동화타운앞
128.5771043,35.89130062,노원동화타운건너
128.5761921,35.8887745,원대오거리북편1
128.5764195,35.88888057,원대오거리북편2
128.5737345,35.88802392,원대역1
128.5698946,35.8886335,팔달시장앞
128.565707,35.8892565,팔달신시장
128.5819983,35.88602077,북부경찰서건너
128.5806399,35.88573057,북구청네거리2
128.5781673,35.88677693,서구제일사회복지관건너
128.5794185,35.8885982,북침산치안센터건너
128.5801979,35.88900145,북침산치안센터앞
128.5593412,35.89020938,만평역(서대구고속버스터미널)1
128.5562631,35.89066183,트레이더스홀세일클럽비산점건너
128.554054,35.89165573,공단역1
128.568441,35.89796542,보성기계건너
128.5682745,35.89838885,보성기계앞
128.5707256,35.89532378,한국로봇산업진흥원후문앞
128.5707036,35.89559072,한국로봇산업진흥원후문건너
128.56637,35.90054,노곡교(하중도)1
128.5662762,35.90048447,노곡교(하중도)2
128.5623967,35.890275,만평네거리2
128.6132941,35.88406292,경북대학교정문앞
128.6020472,35.88713468,북구선거관리위원회건너
128.6022626,35.88734798,북구선거관리위원회앞
128.6071883,35.877695,농협중앙회앞
128.6106926,35.87999507,강남약국건너
128.6106828,35.8822538,동대구시장건너
128.60927,35.88248575,동대구시장앞
128.6066956,35.88378008,대일아파트건너
128.6059598,35.88403938,대일아파트앞
128.6030517,35.88581333,경대교2
128.5571952,35.9318377,한국농어촌공사건너
128.560298,35.93153833,칠곡화성타운앞1
128.5618966,35.9330237,칠곡2차영남타운건너
128.5615568,35.9327273,칠곡2차영남타운앞
128.5613983,35.93652667,칠곡3차화성타운3
128.5614586,35.93669782,칠곡3차화성타운1
128.5561214,35.94547083,홈플러스칠곡점앞
128.5587339,35.94567342,칠곡네스빌
128.5621609,35.9462217,동화골든빌(북편)
128.5562249,35.94567982,홈플러스칠곡점건너
128.5573795,35.93720967,동천역1
128.5576717,35.93703883,동천역2
128.5620077,35.93507508,화성센트럴파크
128.5626544,35.93857092,칠곡3차화성타운2
128.563641,35.94350405,칠곡그린파크1
128.5638944,35.94503503,동화골든빌(동편)
128.5617771,35.94448017,동화골든빌(남편)
128.5624796,35.94418767,동화골든빌건너(남편)
128.5536715,35.94431657,칠곡초등학교건너
128.5582627,35.93262037,보성서한타운앞
128.5584031,35.9325004,칠곡화성타운앞2
128.5595814,35.9361207,함지초등학교건너
128.5594047,35.93602428,함지초등학교앞
128.5582229,35.9438974,팔거역3
128.5585244,35.9438388,팔거역4
128.5599031,35.94206785,영남네오빌건너
128.560095,35.94189333,영남네오빌앞
128.5590415,35.94467298,팔거역1
128.558905,35.94481833,팔거역2
128.5554776,35.93192417,칠곡운암역2
128.5996377,35.9157701,무태네거리(시외방향)
128.599346,35.91521553,무태네거리(시내방향)
128.599195,35.92200252,무태조야동행정복지센터앞2
128.5996328,35.92141618,무태조야동행정복지센터건너2
128.6187883,35.94212,무태조야동연경분소1
128.576711,35.91079547,조야동(종점)
128.6039267,35.93229833,이곡양수장건너
128.6037067,35.932285,이곡양수장앞
128.598898,35.92551347,동서변리벤빌
128.5991617,35.928355,유니버시아드레포츠센터건너
128.5970151,35.92117063,무태조야동행정복지센터앞1
128.5976866,35.92104137,무태조야동행정복지센터건너1
128.5967651,35.9231176,동서리치모아앞
128.5966133,35.92308645,동서리치모아건너
128.5969592,35.92700985,서변동영남네오빌앞
128.5968115,35.92707312,서변동영남네오빌건너
128.6012204,35.92107178,동서교회건너
128.6012168,35.9211925,동서교회앞
128.6035153,35.92039607,무태새마을금고앞
128.603663,35.92045548,무태새마을금고건너
128.6036292,35.91796802,동변주공그린빌앞
128.6037758,35.91797938,동변주공그린빌건너
128.6025631,35.91668537,유니버시아드선수촌2단지건너
128.6027523,35.91656952,유니버시아드선수촌2단지앞
128.6107183,35.93914667,이곡마을2
128.607915,35.93624167,이곡마을
128.6187767,35.94232833,무태조야동연경분소2
128.5991538,35.9192546,동서변월드메르디앙아파트
128.5987567,35.92796,유니버시아드레포츠센터앞
128.5999867,35.92855167,도곡교1
128.6000417,35.92845833,도곡교2
128.59669,35.91866902,동서변월드메르디앙아파트정문
128.5992767,35.922605,무태조야동행정복지센터앞3
128.5769076,35.90896068,조야초등학교앞
128.5768468,35.90880847,조야초등학교건너
128.6149517,35.94219167,연경1공영주차장건너
128.6145333,35.94169167,연경1공영주차장앞
128.6229683,35.94174,연경천년나무1단지앞
128.621745,35.94177333,연경천년나무1단지건너
128.6077583,35.935875,이곡마을건너
128.6124933,35.94026333,연경동화아이위시앞
128.6223783,35.94087667,연경동종점1
128.6170983,35.94516833,연경초등학교앞
128.6171467,35.94506167,연경초등학교건너
128.614825,35.94442,연경우방아이유쉘앞
128.6150067,35.94439833,연경금성백조예미지앞
128.6139233,35.95743667,도덕마을
128.6163383,35.94943167,연경숲아파트앞
128.6163683,35.94952667,연경숲아파트건너
128.6165417,35.94243167,무태조야동연경분소3
128.6157033,35.94181333,연경대광로제비앙앞
128.6184117,35.94568167,연경11
128.61829,35.945675,연경12
128.5996567,35.922,무태조야동행정복지센터건너3
128.62189,35.9403,연경동종점2
128.6193807,35.89067395,경진초등학교앞
128.6174498,35.88941072,경북대학교 경상대학앞
128.6200817,35.89341465,영진고등학교건너
128.6180844,35.89499703,영진전문대학교후문건너
128.6155636,35.89696477,복현오거리1
128.6130054,35.89570707,복현우체국앞
128.6196952,35.89375993,복현성모약국앞
128.6183265,35.90539042,코스트코홀세일건너/복현화성타운앞
128.6238067,35.89182023,복현네거리
128.6213305,35.89291063,영진고등학교앞
128.6187185,35.8948069,영진전문대학교후문앞
128.6152887,35.8983485,복현오거리2
128.6160957,35.90157492,복현대백맨션앞
128.6160993,35.89773623,복현오거리3
128.6200972,35.89854755,북중학교앞
128.6186867,35.89846415,복현장미맨션앞
128.6238178,35.89776712,명문세가APT앞
128.6238338,35.89797825,명문세가APT건너
128.6239213,35.89443642,영진전문대학교정문앞
128.6238017,35.89410628,영진전문대학교정문건너
128.6250718,35.89976558,복현서한2차아파트
128.6243432,35.89938055,복현우방아파트
128.6182273,35.90228388,성화여고건너
128.618371,35.90194225,성화여고앞
128.6178532,35.89970528,복현현대맨션앞
128.6177316,35.8997876,복현현대맨션건너
128.6200684,35.9001468,태왕아너스복현건너
128.620126,35.89998527,태왕아너스복현앞
128.6267028,35.8905154,복현푸르지오아파트앞
128.5945711,35.89230498,성북교1
128.5945413,35.89265588,성북교2
128.5978208,35.89073022,대구시산격청사건너1
128.5980981,35.89084303,대구시산격청사앞
128.5946333,35.8949173,성북시장건너
128.5947341,35.89573232,성북시장앞
128.5956724,35.89779608,대산초등학교건너
128.5953885,35.89753642,대산초등학교앞
128.5964283,35.9006073,산격주공아파트건너
128.5962435,35.9003812,산격주공아파트앞
128.5973859,35.9017817,연암네거리1
128.60307,35.90228822,상수도사업본부시설관리소앞
128.5973791,35.9020133,연암네거리2
128.6120477,35.91130137,경동산업앞
128.6149588,35.90981592,대구우편집중국앞
128.6106009,35.90781185,엑스코건너
128.6093269,35.90684313,텍스빌
128.6140734,35.89815037,신세계병원건너
128.6114921,35.8992395,산격대우아파트앞
128.6084413,35.90094567,산격중학교앞
128.6026156,35.90248458,상수도사업본부시설관리소건너
128.6077605,35.90923047,오뚜기물류센터
128.6124628,35.9082786,엑스코앞
128.6151076,35.8994941,건영아파트건너
128.6160068,35.90229282,복현대백맨션건너
128.6155449,35.91093157,대구우편집중국(동편)
128.6169377,35.90889998,동원약품
128.5989883,35.90222355,연암네거리3
128.6165785,35.90787822,중소기업관앞
128.612154,35.9054298,한국패션센터
128.6055642,35.9051353,산업용재관
128.6027399,35.90481965,산격거평타운건너
128.6029766,35.90501217,산격거평타운앞
128.6070287,35.90523895,전기재료관1
128.6052249,35.90538818,전자상가
128.606243,35.9081475,유통단지회차지
128.6094386,35.90420718,북대구초등학교건너
128.6077248,35.90394188,전기재료관2
128.6107629,35.9046376,북대구초등학교앞
128.6149674,35.90693115,산격119안전센터(엑스코)
128.616774,35.90780623,중소기업관건너
128.6057405,35.90732928,유통단지회차지2
128.5963581,35.90259097,무태교
128.6086313,35.90695887,전자관
128.6133817,35.8981394,신세계병원앞
128.6105194,35.8993682,산격종합시장앞
128.6066631,35.8980302,대원유치원건너
128.6053062,35.89442105,산격초등학교앞
128.6052903,35.89206093,산격4동행정복지센터건너
128.6065827,35.8911974,경북대체육센터건너
128.609955,35.89293667,경북대학교북문앞
128.6096682,35.89300942,경북대학교북문건너
128.6135663,35.89648533,복현우체국건너
128.6085242,35.90057932,산격중학교건너
128.6067942,35.89833587,대원유치원앞
128.6051567,35.89533755,산격초등학교건너
128.6051364,35.89313083,산격4동행정복지센터앞
128.6051133,35.89088317,경북대학교체육센터건너2
128.6048438,35.8901117,경북대체육센터앞
128.6028918,35.88899778,경북대학교서문건너
128.6030254,35.88881765,경북대학교서문앞
128.6011277,35.88962005,산격청구맨션앞
128.6001436,35.88990848,대구시산격청사건너2
128.6026163,35.89174553,실내체육관건너
128.6024769,35.8918353,실내체육관앞
128.5469017,35.94737833,칠곡우방타운앞(종점)
128.554052,35.95270855,대중금속공업고등학교건너
128.5538283,35.95287,대중금속공업고등학교앞
128.5530982,35.95935902,동호동앞(북구)
128.5523216,35.95981213,동호동건너(북구)
128.5490452,35.93566487,대구은행칠곡지점건너
128.5488912,35.93648082,대구은행칠곡지점앞
128.5501196,35.93996593,칠곡동화아파트건너
128.5497395,35.9397026,칠곡동화아파트앞
128.5509047,35.94320913,칠곡시장앞
128.5506287,35.94314145,칠곡시장건너
128.5513378,35.94622198,대구칠곡초등학교앞
128.5514536,35.94757465,칠곡중학교앞(칠곡향교앞)
128.5525581,35.94937417,칠곡중학교건너(칠곡향교건너)
128.5527221,35.95041775,SD아이프라임강북아파트
128.5555278,35.93799508,대천초등학교건너
128.555456,35.93813298,대천초등학교앞
128.5567892,35.94017633,럭키아파트건너
128.5566109,35.94002343,럭키아파트앞
128.5558711,35.94187828,한양산호아파트앞
128.5547282,35.935869,한양공작맨션앞
128.5548434,35.9355566,한양공작맨션건너
128.5544005,35.93331415,한양코스모스아파트앞
128.5544072,35.93293603,한양코스모스아파트건너
128.5513034,35.93238315,칠곡에덴타운건너
128.5526243,35.94686662,거동교1
128.5533575,35.94691425,거동교2
128.5536244,35.9439172,칠곡초등학교앞
128.548575,35.94510648,교동초등학교건너
128.5467564,35.94754145,칠곡우방타운건너(종점)
128.5548579,35.95452795,경북농업기술원입구
128.5485587,35.94504112,교동초등학교앞
128.5549748,35.9424925,한양산호아파트건너
128.5509898,35.94573987,대구칠곡초등학교건너
128.55305,35.953765,대중금속공업고등학교3
128.5955041,35.87849798,대구역북편네거리1
128.5952105,35.87847532,대구역북편네거리2
128.5963617,35.8811116,대구삼성창조캠퍼스4
128.5960258,35.88113935,대구삼성창조캠퍼스3
128.5890405,35.87932962,고성지구대1
128.5896707,35.87870068,대구역서희스타힐스건너
128.5922175,35.88011163,칠성우방타운
128.589642,35.88124847,DGB대구은행파크동편건너
128.5907053,35.88465492,오페라삼정그린코아APT
128.5903715,35.88455522,이마트칠성점앞
128.5878865,35.88394425,대구은행제2본점앞
128.6018021,35.88061315,새동네아파트건너
128.6007851,35.8824925,새동네아파트앞
128.6026903,35.8785328,칠성시장(전자상가앞)
128.6030286,35.8787282,칠성시장(전자상가건너)
128.6034522,35.87712662,칠성시장(농협앞)
128.6035723,35.87734938,칠성시장(농협건너)
128.6012186,35.87599645,칠성꽃도매시장앞
128.6057448,35.87483687,칠성시장건너
128.6053516,35.87463208,칠성시장앞1
128.5986695,35.87893288,경명여고앞
128.6004514,35.87851863,경명여고건너
128.6050774,35.8760227,칠성시장역(서문프라자앞)
128.6051811,35.87618943,칠성시장역(서문프라자건너)
128.5897919,35.87883547,대구역서희스타힐스앞
128.5929211,35.87822538,대구소방본부건너
128.5968767,35.87730333,도시철도대구역
128.5999677,35.87670998,대구역꽃시장
128.6014049,35.87615657,칠성꽃도매시장건너
128.5945756,35.87774477,대구소방본부앞
128.5927752,35.88272767,오페라하우스건너
128.598775,35.87709865,도시철도대구역건너
128.6014537,35.88136692,칠성고가도로하단
128.5952483,35.88241,대구삼성창조캠퍼스1
128.6014847,35.87800695,칠성시장(양친회신협)
128.60806,35.87532167,신성교
128.6013027,35.87808723,칠성시장(양친회신협)건너
128.5793852,35.90024848,노원네거리(대구은행건너)
128.5790284,35.89863717,노원네거리3(기업은행)
128.5791684,35.89844992,노원네거리4(기업은행)
128.5780383,35.89445,침산동화타운앞
128.5877287,35.90109083,경상여자고등학교건너
128.5873679,35.90090898,경상여자고등학교앞
128.5851959,35.90092417,침산남영타운건너
128.5852341,35.90068768,침산남영타운앞
128.5803498,35.89982345,노원네거리1(오봉새마을금고앞)
128.5804351,35.89959643,노원네거리2(오봉새마을금고건너)
128.5791067,35.9024,대구지식산업센터앞
128.5976493,35.88531745,침산코오롱하늘채건너
128.597449,35.88554677,침산코오롱하늘채앞
128.5933872,35.88773198,침산네거리1
128.5933758,35.88788342,침산네거리2
128.5912371,35.89221098,침산화성파크드림앞
128.5914068,35.89241723,침산화성파크드림건너
128.5981435,35.8878349,CBS방송국건너
128.5984559,35.88794162,CBS방송국앞
128.5993472,35.88647858,동침산네거리
128.6008158,35.88603378,경대교앞
128.6004334,35.88562295,경대교건너
128.5929412,35.88295345,오페라하우스앞
128.5968217,35.88275667,대구삼성창조캠퍼스2
128.5995617,35.88660333,동침산네거리2
128.5879529,35.88899638,침산중학교앞
128.5877359,35.88886097,침산중학교건너
128.5829558,35.88908087,북대구세무서건너
128.5829176,35.88804712,북대구세무서앞
128.5836837,35.8848143,북구청앞
128.5850534,35.89045547,침산초등학교앞
128.5857269,35.89047995,침산초등학교건너
128.5871349,35.89108777,북구보건소앞
128.5880821,35.89121938,북구보건소건너
128.5899207,35.89133143,침산3동행정복지센터
128.5910841,35.88909318,명성푸르지오앞
128.5913111,35.88900997,명성푸르지오건너
128.5888474,35.8994885,백사벌네거리1
128.5890135,35.8998051,백사벌네거리2
128.5894134,35.89615432,무림제지앞1
128.5894986,35.8965632,북부상수도사업소
128.5898555,35.89396225,무림제지건너
128.5868026,35.89293505,침산초등학교후문
128.5887596,35.89594257,무림제지앞2
128.589705,35.893625,침산쌍용예가아파트앞
128.533717,35.933561,낙산리건너(돌고개)
128.5459132,35.92138,태전중앙시장건너
128.5458487,35.92097167,태전중앙시장앞
128.5443713,35.92360347,태전두성타운앞
128.5443954,35.92402082,태전두성타운건너
128.5425753,35.9272525,대구보건대학교앞2
128.5430079,35.92602653,대구보건대학교건너2
128.5400359,35.9323628,칠곡대백맨션앞
128.5399931,35.93321807,칠곡대백맨션건너
128.5444416,35.92986113,대구과학대학교앞
128.5445676,35.92929967,대구과학대학교건너
128.5441334,35.92673332,대구보건대학교앞1
128.544369,35.9270949,대구보건대학교건너1
128.5464939,35.92133463,태전삼거리2
128.5438991,35.93367538,칠곡한신아파트앞1
128.5417945,35.93381817,칠곡IC 2
128.5420213,35.9275531,태현초등학교앞
128.5444754,35.9329583,칠곡한신아파트건너
128.5443786,35.93272397,칠곡한신아파트앞2
128.5422367,35.91600167,태전우방타운1차
128.5418225,35.91992995,태전육교1
128.5416609,35.92117478,태전육교2
128.5419728,35.92398893,태전두성3차앞
128.5420981,35.9236049,태전두성3차건너
128.5469036,35.92212163,태전삼거리1
128.5475593,35.92631128,대구보건대학교3
128.5473553,35.92682945,대구보건대학교4
128.5485987,35.91017653,매천중고등학교건너
128.5482999,35.9100197,매천중고등학교앞
128.5486083,35.91280792,대구병원앞
128.5485867,35.91539523,두성파크아파트앞
128.5480739,35.91814292,태전역1
128.5481056,35.92986758,대구과학대학교1
128.547891,35.93026738,대구과학대학교2
128.5518579,35.93214065,칠곡에덴타운앞
128.5487017,35.925518,구암교1
128.5484989,35.92542028,구암교2
128.5448517,35.91363833,태전중석타운
128.5472083,35.9134397,메트로시티건너
128.5475881,35.9136762,메트로시티앞
128.5483498,35.9156689,두성파크아파트건너
128.5483566,35.91287562,대구병원건너
128.546705,35.911615,매천고교
128.5464383,35.91170333,태전휴먼시아
128.5478217,35.91809667,태전역2
128.5506283,35.91681667,태전교회앞
128.5509467,35.91739333,태전우방타운3차아파트
128.5513567,35.92065333,온누리교회
128.5511017,35.92057,태전삼성아파트
128.5526514,35.92276215,협성휴포레강북건너
128.5528252,35.92313478,협성휴포레강북앞
128.5474783,35.92745167,대구보건대학교5
128.5569021,35.86052693,내당삼익맨션건너
128.5586666,35.86400957,이편한세상두류역앞
128.5622699,35.8651709,보성2차홍실타운앞
128.564117,35.86389967,황제맨션앞
128.5641446,35.86304257,황제맨션건너
128.5644134,35.86122392,홈플러스내당점앞
128.5645644,35.86088978,홈플러스내당점건너
128.5625085,35.85967177,현대해상건너
128.5667719,35.86088928,반고개(내당역4번출구)
128.5701183,35.861755,반고개1
128.5712818,35.86423723,새길시장건너
128.5710541,35.86651365,구)대영학원건너
128.5686249,35.8666955,서도초등학교건너
128.5788531,35.87053708,큰장네거리4
128.5718292,35.86316702,새길시장앞
128.5477465,35.85578237,대구과학기술고등학교앞
128.5469771,35.85840427,내당코오롱아파트앞
128.5468654,35.85826003,내당코오롱아파트건너
128.5463696,35.86049695,내당광명아파트
128.5475537,35.86167373,중리광명맨션건너
128.5447841,35.860431,퀸스로드건너
128.5494093,35.85499103,감삼네거리1
128.551489,35.85578842,광장타운앞
128.5547495,35.85710368,두류역(달성고등학교앞)
128.5566307,35.86027933,내당삼익맨션앞
128.5500288,35.862506,삼익뉴타운앞
128.553029,35.86290455,경운초등학교앞
128.5719983,35.88094395,비산지하도1
128.570013,35.879672,북비산네거리2
128.5717033,35.88078037,비산지하도2
128.5712759,35.87427807,서부시장앞
128.5710879,35.87496005,서부시장건너
128.5713612,35.8768051,대구은행북비산지점건너2
128.5782699,35.8711705,큰장네거리1
128.5786991,35.87091207,큰장네거리3
128.5729081,35.87922257,인동촌시장입구
128.5743273,35.87913673,인동촌시장건너
128.571388,35.87790658,대구은행북비산지점건너1
128.5708678,35.86783163,구)대영학원앞
128.5709359,35.8702285,한전서대구지사앞
128.571156,35.87018335,한전서대구지사건너
128.5681296,35.86675525,서도초등학교앞
128.5736107,35.87218538,대구제일고등학교건너
128.5739677,35.87194252,대구제일고등학교앞
128.5785266,35.8707344,큰장네거리2
128.5669521,35.88888348,팔달시장역
128.5700758,35.8875046,수정맨션앞
128.5727506,35.8855155,원대동행정복지센터건너
128.569818,35.88465788,비산5동행정복지센터
128.5711729,35.87814003,대구은행북비산지점앞
128.5695236,35.87599717,비산6동행정복지센터앞
128.5696271,35.87589187,비산6동행정복지센터건너
128.5686084,35.8722828,달서교회건너
128.5690822,35.87940932,북비산네거리1
128.5677167,35.87582833,비산웰빙하와이앞
128.5593749,35.88997578,만평역(서대구고속버스터미널)2
128.5556656,35.89048403,트레이더스홀세일클럽비산점앞
128.5577783,35.88601922,북부정류장건너
128.5591213,35.8879497,서대구초등학교입구
128.5591264,35.88766273,비산7동우체국앞2
128.5597136,35.8879827,비산7동우체국앞1
128.5602166,35.88861398,비산7동우체국건너
128.5622828,35.88909958,만평네거리
128.5537521,35.89163097,공단역2
128.5558072,35.88435658,북부정류장
128.5420357,35.88305458,달서천하수종말처리장앞
128.5485865,35.88257092,열병합발전소건너
128.55759,35.89020167,서대구고속버스터미널
128.5652817,35.884385,인지초등학교입구
128.5340848,35.8843436,위생처리장1
128.5474283,35.86179007,중리광명맨션앞
128.5462568,35.86260413,퀸스로드건너(동편)
128.5461017,35.8624262,퀸스로드앞(동편)
128.54644,35.86569972,상중이동행정복지센터건너
128.5463423,35.86651767,상중이동행정복지센터앞
128.5465558,35.86762467,한국섬유개발연구원건너
128.5464414,35.86814695,한국섬유개발연구원앞
128.5474794,35.86894817,중리롯데캐슬앞
128.5466458,35.8724405,서구문화회관앞
128.5470573,35.87626842,서대구KTX영무예다음앞
128.5469117,35.87625503,서대구KTX영무예다음건너
128.5453032,35.87882048,서평초등학교건너
128.5462741,35.87862273,서평초등학교
128.53832,35.87866598,서대구역네거리1
128.5411753,35.87840118,서대구역네거리3
128.5386549,35.87382477,이현자동차검사소앞
128.5389948,35.87390405,이현자동차검사소건너
128.5376152,35.86929063,서대구공단네거리1
128.5379961,35.86955377,서대구공단네거리2
128.5352136,35.86866947,대구택시협동조합앞
128.5351812,35.86844443,대구택시협동조합건너
128.5384723,35.86854317,서대구공단네거리4
128.542728,35.868927,이현지구대앞
128.5439329,35.86870472,이현지구대건너
128.5374449,35.86805005,서대구공단네거리3
128.5373316,35.86230538,평화정공앞
128.537675,35.862542,평화정공건너
128.5408455,35.85870597,대구의료원건너
128.5406238,35.8588155,대구의료원앞
128.5448002,35.86061247,퀸스로드앞
128.5509697,35.86278518,삼익뉴타운건너
128.5517052,35.8697271,진달래아파트앞
128.5376216,35.86001625,대구의료원라파엘웰빙센터
128.5297493,35.86769183,새방지하도1
128.5295114,35.86774392,새방지하도2
128.5394557,35.87731798,서대구역네거리2
128.5321317,35.88211167,상리동입구1
128.5318927,35.88204797,상리동입구2
128.5298694,35.88339152,상리동종점
128.5302355,35.88329077,상리동종점2
128.5422232,35.88290525,달서천하수종말처리장건너
